Unnamed: 0.1,시즌(년도)_x,소속,라운드,상대팀_x,No._x,선수명,포지션,등번호,출전시간(분),득점,도움,슈팅,유효슈팅,블락된슈팅,벗어난슈팅,PA내슈팅,PA외슈팅,오프사이드,프리킥,코너킥,스로인,드리블시도,드리블성공,드리블성공%,패스시도,패스성공,패스성공%,키패스,전방패스시도,전방패스성공,전방패스성공%,후방패스시도,후방패스성공,후방패스성공%,횡패스시도,횡패스성공,횡패스성공%,공격진영패스시도,공격진영패스성공,공격진영패스성공%,수비진영패스시도,수비진영패스성공,수비진영패스성공%,중앙진영패스시도,중앙진영패스성공,중앙진영패스성공%,롱패스시도,롱패스성공,롱패스성공%,중거리패스시도,중거리패스성공,중거리패스성공%,단거리패스시도,단거리패스성공,단거리패스성공%,크로스시도,크로스성공,크로스성공%,탈압박,지상경합시도,지상경합성공,지상경합성공%,공중경합시도,공중경합성공,공중경합성공%,태클시도,태클성공,태클성공%,클리어링,인터셉트,차단,획득,블락,볼미스,파울,피파울,경고,퇴장,시즌(년도)_y,상대팀_y,No._y,주발,포지션 상세,정발여부
7450,2022,수원FC,35R,대구(A),3,박민규,DF,3,97,0,0,1,0,1,0,1,0,0,0,0,8,2,0,0,47,39,83,0,8,7,88,18,17,94.4,21,15,71.4,11,5,45.4,6,5,83.3,30,29,96.7,3,2,66.7,15,10,66.7,29,27,93.1,1,0,0.0,0,3,2,66.7,3,2,66.7,1,0,0.0,2,2,3,4,1,1,0,0,0,0,2022,대구(A),3,left,LB,정발
7451,2022,수원FC,35R,대구(A),4,이용,DF,22,97,0,0,0,0,0,0,0,0,0,8,2,5,0,0,0,67,51,76,0,33,18,55,17,17,100.0,17,16,94.1,11,9,81.8,12,12,100.0,44,30,68.2,13,5,38.5,30,26,86.7,24,20,83.3,8,2,25.0,0,1,1,100.0,3,1,33.3,3,1,33.3,6,2,3,8,0,1,3,1,0,0,2022,대구(A),4,right,RB,정발
7452,2022,수원FC,35R,대구(A),5,잭슨,DF,5,97,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,86,81,94,0,45,40,89,2,2,100.0,39,39,100.0,0,0,0.0,30,28,93.3,56,53,94.6,8,5,62.5,34,32,94.1,44,44,100.0,0,0,0.0,0,3,2,66.7,6,4,66.7,0,0,0.0,6,5,3,3,3,0,1,0,0,0,2022,대구(A),5,left,CB1,정발x
7467,2022,수원FC,36R,성남(H),2,잭슨,DF,5,97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,27,90,0,13,10,77,2,2,100.0,15,15,100.0,0,0,0.0,9,9,100.0,21,18,85.7,6,4,66.7,15,14,93.3,9,9,100.0,0,0,0.0,0,2,1,50.0,5,2,40.0,0,0,0.0,9,3,3,4,1,0,0,0,1,0,2022,성남(H),2,left,CB1,정발x
7468,2022,수원FC,36R,성남(H),3,곽윤호,DF,4,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,23,82,0,13,8,62,4,4,100.0,11,11,100.0,0,0,0.0,7,5,71.4,21,18,85.7,10,6,60.0,12,11,91.7,6,6,100.0,0,0,0.0,0,4,2,50.0,2,1,50.0,2,0,0.0,7,3,4,0,0,0,0,2,0,0,2022,성남(H),3,,CB2,정발x
7469,2022,수원FC,36R,성남(H),4,이용,DF,22,97,0,0,0,0,0,0,0,0,0,4,5,14,1,1,100,50,37,74,1,28,17,61,11,11,100.0,11,9,81.8,11,8,72.7,12,9,75.0,27,20,74.1,14,5,35.7,18,15,83.3,18,17,94.4,13,2,15.4,1,2,0,0.0,6,4,66.7,2,0,0.0,6,5,1,4,0,1,1,0,0,0,2022,성남(H),4,right,RB,정발
7470,2022,수원FC,36R,성남(H),5,정동호,DF,2,82,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,25,22,88,0,13,12,92,7,6,85.7,5,4,80.0,8,6,75.0,4,3,75.0,13,13,100.0,4,3,75.0,10,9,90.0,11,10,90.9,1,0,0.0,0,3,1,33.3,2,0,0.0,0,0,0.0,3,2,2,2,3,0,1,1,0,0,2022,성남(H),5,right,LB,정발x
7485,2022,수원FC,37R,수원(A),2,황순민,DF,20,62,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,34,27,79,0,15,9,60,9,9,100.0,10,9,90.0,5,4,80.0,12,8,66.7,17,15,88.2,2,1,50.0,13,9,69.2,19,17,89.5,2,0,0.0,0,0,0,0.0,1,0,0.0,4,1,25.0,1,2,2,4,1,0,0,0,0,0,2022,수원(A),2,,LB,정발x
7486,2022,수원FC,37R,수원(A),3,신세계,DF,30,95,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,47,37,79,0,25,15,60,1,1,100.0,21,21,100.0,0,0,0.0,22,13,59.1,25,24,96.0,12,6,50.0,17,14,82.4,18,17,94.4,0,0,0.0,0,7,4,57.1,10,5,50.0,5,1,20.0,6,7,8,0,5,0,2,0,0,0,2022,수원(A),3,right,CB2,정발
7487,2022,수원FC,37R,수원(A),4,정동호,DF,2,95,0,0,0,0,0,0,0,0,0,1,3,14,0,0,0,63,47,75,1,34,22,65,14,14,100.0,15,11,73.3,10,4,40.0,16,9,56.2,37,34,91.9,8,3,37.5,25,16,64.0,30,28,93.3,5,2,40.0,0,1,0,0.0,3,1,33.3,2,0,0.0,3,6,1,7,1,1,1,2,0,0,2022,수원(A),4,right,RB,정발
7488,2022,수원FC,37R,수원(A),5,잭슨,DF,5,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,41,85,0,31,24,77,3,3,100.0,14,14,100.0,1,1,100.0,19,18,94.7,28,22,78.6,6,2,33.3,22,19,86.4,20,20,100.0,0,0,0.0,0,2,1,50.0,8,4,50.0,1,1,100.0,8,6,1,5,6,0,0,0,0,0,2022,수원(A),5,left,CB1,정발x
7503,2022,수원FC,38R,서울(H),2,이용,DF,22,97,0,0,0,0,0,0,0,0,0,4,4,9,1,1,100,72,54,75,1,33,17,52,19,19,100.0,20,18,90.0,8,6,75.0,23,17,73.9,41,31,75.6,13,6,46.2,38,32,84.2,21,16,76.2,10,4,40.0,0,1,1,100.0,2,1,50.0,1,1,100.0,0,4,4,6,2,0,2,2,0,0,2022,서울(H),2,right,RB,정발
7504,2022,수원FC,38R,서울(H),3,신세계,DF,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,2,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0,0,0,1,0,0,0,2022,서울(H),3,right,CB2,정발
7505,2022,수원FC,38R,서울(H),4,박민규,DF,3,97,0,0,0,0,0,0,0,0,0,0,0,11,1,1,100,44,34,77,1,23,13,57,13,13,100.0,8,8,100.0,6,6,100.0,13,8,61.5,25,20,80.0,4,2,50.0,23,16,69.6,17,16,94.1,2,0,0.0,0,4,1,25.0,2,0,0.0,6,2,33.3,0,6,2,3,3,3,0,2,0,0,2022,서울(H),4,left,LB,정발
7506,2022,수원FC,38R,서울(H),5,잭슨,DF,5,78,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,69,57,83,0,29,19,66,5,5,100.0,35,33,94.3,1,0,0.0,44,39,88.6,24,18,75.0,20,11,55.0,28,27,96.4,21,19,90.5,0,0,0.0,0,1,1,100.0,5,5,100.0,0,0,0.0,10,0,2,3,1,0,1,1,0,0,2022,서울(H),5,left,CB1,정발x
7521,2022,김천,1R,울산(A),2,유인수,DF,11,95,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,35,31,89,0,15,12,80,14,14,100.0,6,5,83.3,8,7,87.5,7,7,100.0,20,17,85.0,1,1,100.0,12,10,83.3,22,20,90.9,0,0,0.0,0,2,1,50.0,2,2,100.0,3,0,0.0,7,6,2,5,8,1,0,1,0,0,2022,울산(A),2,right,LB,정발x
7522,2022,김천,1R,울산(A),3,정승현,DF,15,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,14,78,0,9,5,56,1,1,100.0,8,8,100.0,1,1,100.0,11,9,81.8,6,4,66.7,7,5,71.4,6,5,83.3,5,4,80.0,0,0,0.0,0,1,1,100.0,0,0,0.0,3,2,66.7,2,2,1,0,0,0,1,0,0,0,2022,울산(A),3,right,CB1,정발x
7523,2022,김천,1R,울산(A),4,하창래,DF,3,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35,27,77,0,19,11,58,6,6,100.0,10,10,100.0,1,0,0.0,23,17,73.9,11,10,90.9,11,8,72.7,14,12,85.7,10,7,70.0,0,0,0.0,0,0,0,0.0,2,1,50.0,0,0,0.0,4,0,0,3,4,0,2,0,2,0,2022,울산(A),4,right,CB2,정발x
7524,2022,김천,1R,울산(A),5,정동윤,DF,13,95,0,0,1,0,0,1,1,0,0,0,0,8,0,0,0,40,33,83,0,21,15,71,10,10,100.0,9,8,88.9,10,9,90.0,9,7,77.8,21,17,81.0,3,1,33.3,15,12,80.0,22,20,90.9,5,0,0.0,0,2,1,50.0,1,0,0.0,2,0,0.0,5,0,2,1,1,0,1,0,0,0,2022,울산(A),5,right,RB,정발
7539,2022,김천,2R,포항(H),2,유인수,DF,11,96,0,0,0,0,0,0,0,0,1,2,0,11,0,0,0,55,44,80,0,24,13,54,19,19,100.0,12,12,100.0,11,9,81.8,10,8,80.0,34,27,79.4,3,1,33.3,19,15,79.0,33,28,84.8,1,0,0.0,3,2,2,100.0,4,3,75.0,2,1,50.0,6,3,5,4,5,0,2,0,0,0,2022,포항(H),2,right,LB,정발x
7540,2022,김천,2R,포항(H),3,연제운,DF,20,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,38,86,1,19,13,68,4,4,100.0,21,21,100.0,1,1,100.0,26,23,88.5,17,14,82.4,10,4,40.0,18,18,100.0,16,16,100.0,0,0,0.0,0,0,0,0.0,3,2,66.7,1,1,100.0,9,3,2,2,1,0,1,0,0,0,2022,포항(H),3,right,CB1,정발x
7541,2022,김천,2R,포항(H),4,박지수,DF,23,96,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,44,37,84,0,21,15,71,1,1,100.0,22,21,95.4,2,2,100.0,22,19,86.4,20,16,80.0,14,9,64.3,16,15,93.8,14,13,92.9,0,0,0.0,0,3,3,100.0,6,4,66.7,2,0,0.0,8,3,2,3,1,1,1,1,1,0,2022,포항(H),4,both,CB2,정발x
7542,2022,김천,2R,포항(H),5,정동윤,DF,13,96,0,0,0,0,0,0,0,0,0,0,0,10,3,3,100,43,30,70,0,27,15,56,8,8,100.0,8,7,87.5,13,9,69.2,6,4,66.7,24,17,70.8,4,0,0.0,12,11,91.7,27,19,70.4,4,2,50.0,0,4,0,0.0,2,1,50.0,1,0,0.0,3,3,2,0,0,1,0,0,0,0,2022,포항(H),5,right,RB,정발
7557,2022,김천,3R,대구(A),2,박지수,DF,23,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68,64,94,0,35,31,89,5,5,100.0,28,28,100.0,0,0,0.0,26,25,96.2,42,39,92.9,12,9,75.0,29,29,100.0,27,26,96.3,0,0,0.0,0,5,1,20.0,6,4,66.7,3,0,0.0,7,3,3,2,1,0,0,2,0,0,2022,대구(A),2,both,CB2,정발x
7558,2022,김천,3R,대구(A),3,정동윤,DF,13,94,0,0,1,0,1,0,1,0,0,0,0,10,0,0,0,58,44,76,0,33,20,61,10,10,100.0,15,14,93.3,21,18,85.7,9,6,66.7,28,20,71.4,0,0,0.0,27,15,55.6,31,29,93.6,6,1,16.7,0,2,0,0.0,2,0,0.0,2,0,0.0,2,2,1,2,2,0,1,0,0,0,2022,대구(A),3,right,RB,정발
7559,2022,김천,3R,대구(A),4,하창래,DF,3,94,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,74,67,91,0,32,25,78,4,4,100.0,38,38,100.0,1,1,100.0,29,26,89.7,44,40,90.9,12,8,66.7,35,33,94.3,27,26,96.3,0,0,0.0,0,1,0,0.0,6,1,16.7,1,0,0.0,4,7,2,7,2,0,0,1,0,0,2022,대구(A),4,right,CB1,정발x
7560,2022,김천,3R,대구(A),5,유인수,DF,11,94,0,0,1,0,0,1,0,1,0,1,0,11,0,0,0,71,64,90,0,23,19,83,30,29,96.7,18,16,88.9,16,13,81.2,15,14,93.3,40,37,92.5,4,4,100.0,21,19,90.5,46,41,89.1,2,0,0.0,0,3,2,66.7,4,2,50.0,2,2,100.0,1,5,2,10,6,0,2,1,0,0,2022,대구(A),5,right,LB,정발x
7575,2022,김천,4R,서울(H),2,하창래,DF,3,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,31,84,0,18,12,67,6,6,100.0,13,13,100.0,0,0,0.0,20,17,85.0,17,14,82.4,6,5,83.3,20,16,80.0,11,10,90.9,0,0,0.0,0,2,0,0.0,3,3,100.0,2,0,0.0,8,4,2,3,1,0,1,1,0,0,2022,서울(H),2,right,CB1,정발x
7576,2022,김천,4R,서울(H),3,유인수,DF,11,94,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,41,39,95,0,13,11,85,16,16,100.0,12,12,100.0,4,4,100.0,8,7,87.5,29,28,96.6,2,1,50.0,10,10,100.0,29,28,96.6,1,0,0.0,0,2,2,100.0,3,2,66.7,2,1,50.0,7,4,2,2,4,2,1,2,0,0,2022,서울(H),3,right,RB,정발
7577,2022,김천,4R,서울(H),4,정동윤,DF,13,94,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,59,52,88,1,24,18,75,13,12,92.3,22,22,100.0,18,17,94.4,14,11,78.6,27,24,88.9,2,1,50.0,14,11,78.6,43,40,93.0,3,0,0.0,0,4,2,50.0,1,1,100.0,4,1,25.0,2,4,2,3,3,1,3,0,0,0,2022,서울(H),4,right,LB,정발x
7578,2022,김천,4R,서울(H),5,박지수,DF,23,94,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,48,39,81,1,32,23,72,3,3,100.0,13,13,100.0,1,1,100.0,27,22,81.5,20,16,80.0,13,6,46.2,11,10,90.9,24,23,95.8,0,0,0.0,0,3,2,66.7,1,0,0.0,2,1,50.0,12,5,3,2,1,0,3,1,0,0,2022,서울(H),5,both,CB2,정발x
7593,2022,김천,5R,인천(A),2,연제운,DF,20,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114,110,96,0,54,50,93,7,7,100.0,53,53,100.0,5,4,80.0,30,30,100.0,79,76,96.2,11,9,81.8,61,60,98.4,42,41,97.6,0,0,0.0,1,2,0,0.0,2,1,50.0,0,0,0.0,3,4,0,6,3,0,0,0,0,0,2022,인천(A),2,right,CB2,정발
7594,2022,김천,5R,인천(A),3,박지수,DF,23,94,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,104,88,85,1,66,50,76,6,6,100.0,32,32,100.0,2,2,100.0,35,30,85.7,67,56,83.6,20,10,50.0,52,50,96.2,32,28,87.5,0,0,0.0,0,1,1,100.0,5,4,80.0,1,1,100.0,8,8,2,9,3,0,1,2,1,0,2022,인천(A),3,both,CB1,정발x
7595,2022,김천,5R,인천(A),4,정동윤,DF,13,94,0,0,0,0,0,0,0,0,0,1,0,12,1,1,100,87,80,92,1,34,28,82,21,21,100.0,32,31,96.9,29,26,89.7,8,8,100.0,50,46,92.0,8,8,100.0,29,26,89.7,50,46,92.0,6,1,16.7,0,2,1,50.0,1,0,0.0,3,0,0.0,3,2,1,5,1,0,3,3,0,0,2022,인천(A),4,right,RB,정발
7596,2022,김천,5R,인천(A),5,유인수,DF,11,65,0,0,1,0,0,1,0,1,0,0,0,6,0,0,0,74,69,93,0,18,13,72,27,27,100.0,29,29,100.0,23,21,91.3,12,11,91.7,39,37,94.9,2,2,100.0,19,17,89.5,53,50,94.3,4,0,0.0,0,2,1,50.0,1,0,0.0,1,0,0.0,0,3,0,3,1,0,0,0,0,0,2022,인천(A),5,right,LB,정발x
7611,2022,김천,6R,전북(A),2,하창래,DF,3,94,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,41,39,95,0,13,11,85,3,3,100.0,25,25,100.0,0,0,0.0,25,24,96.0,16,15,93.8,7,5,71.4,20,20,100.0,14,14,100.0,0,0,0.0,0,3,3,100.0,5,3,60.0,3,2,66.7,10,8,3,0,1,0,0,0,0,0,2022,전북(A),2,right,CB1,정발x
7612,2022,김천,6R,전북(A),3,연제운,DF,20,73,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,31,27,87,0,13,9,69,5,5,100.0,13,13,100.0,0,0,0.0,15,14,93.3,16,13,81.2,3,1,33.3,13,13,100.0,15,13,86.7,0,0,0.0,0,2,1,50.0,2,1,50.0,1,0,0.0,4,4,1,4,1,0,1,1,0,0,2022,전북(A),3,right,LB,정발x
7613,2022,김천,6R,전북(A),4,박지수,DF,23,94,0,0,1,1,0,0,0,1,0,4,0,0,2,2,100,41,33,80,0,28,21,75,2,2,100.0,11,10,90.9,0,0,0.0,26,22,84.6,15,11,73.3,11,4,36.4,15,15,100.0,15,14,93.3,0,0,0.0,0,1,0,0.0,9,5,55.6,2,1,50.0,7,4,1,0,4,0,0,1,0,0,2022,전북(A),4,both,CB2,정발x
7614,2022,김천,6R,전북(A),5,지언학,DF,29,16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,100,0,1,1,100,1,1,100.0,1,1,100.0,0,0,0.0,1,1,100.0,2,2,100.0,0,0,0.0,1,1,100.0,2,2,100.0,0,0,0.0,0,1,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,1,1,0,0,0,0,2022,전북(A),5,right,RB,정발
7629,2022,김천,7R,수원(H),2,강윤성,DF,32,95,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,64,57,89,0,22,17,77,19,19,100.0,23,21,91.3,11,10,90.9,7,6,85.7,46,41,89.1,4,3,75.0,22,20,90.9,38,34,89.5,3,0,0.0,0,1,1,100.0,2,1,50.0,0,0,0.0,1,4,1,4,2,0,1,2,0,0,2022,수원(H),2,right,RB,정발
7630,2022,김천,7R,수원(H),3,김주성,DF,30,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73,73,100,0,22,22,100,10,10,100.0,41,41,100.0,1,1,100.0,27,27,100.0,45,45,100.0,7,7,100.0,42,42,100.0,24,24,100.0,0,0,0.0,0,2,0,0.0,5,5,100.0,2,0,0.0,6,4,2,3,3,0,2,0,0,0,2022,수원(H),3,left,CB1,정발
7631,2022,김천,7R,수원(H),4,유인수,DF,11,93,0,0,1,0,0,1,0,1,0,2,0,10,0,0,0,78,73,94,0,26,23,89,28,28,100.0,24,22,91.7,18,18,100.0,9,9,100.0,51,46,90.2,2,2,100.0,25,22,88.0,51,49,96.1,4,1,25.0,1,5,1,20.0,2,1,50.0,5,2,40.0,6,4,3,5,3,2,0,2,0,0,2022,수원(H),4,right,LB,정발x
7632,2022,김천,7R,수원(H),5,정승현,DF,15,95,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,78,70,90,0,39,31,80,4,4,100.0,35,35,100.0,0,0,0.0,27,27,100.0,51,43,84.3,11,5,45.4,47,45,95.7,20,20,100.0,0,0,0.0,0,0,0,0.0,3,1,33.3,1,1,100.0,8,5,1,1,2,0,0,0,0,0,2022,수원(H),5,right,CB2,정발
7647,2022,김천,8R,성남(A),2,유인수,DF,11,89,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,58,50,86,1,27,21,78,16,15,93.8,15,14,93.3,13,12,92.3,12,8,66.7,33,30,90.9,4,3,75.0,19,16,84.2,35,31,88.6,2,0,0.0,1,2,0,0.0,1,1,100.0,4,2,50.0,7,0,5,6,2,1,0,1,0,0,2022,성남(A),2,right,LB,정발x
7648,2022,김천,8R,성남(A),3,정승현,DF,15,94,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,46,39,85,0,24,17,71,7,7,100.0,15,15,100.0,0,0,0.0,27,22,81.5,19,17,89.5,10,5,50.0,25,23,92.0,11,11,100.0,0,0,0.0,0,1,1,100.0,5,4,80.0,2,0,0.0,6,7,3,0,2,0,0,0,0,0,2022,성남(A),3,right,CB2,정발
7649,2022,김천,8R,성남(A),4,강윤성,DF,32,94,0,0,1,0,1,0,1,0,0,0,0,7,1,1,100,55,47,85,0,19,13,68,23,23,100.0,13,11,84.6,4,4,100.0,22,16,72.7,29,27,93.1,5,1,20.0,18,17,94.4,32,29,90.6,3,1,33.3,0,3,1,33.3,1,0,0.0,1,1,100.0,2,5,1,6,2,2,1,1,1,0,2022,성남(A),4,right,RB,정발
7650,2022,김천,8R,성남(A),5,김주성,DF,30,94,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,43,40,93,0,18,15,83,9,9,100.0,16,16,100.0,0,0,0.0,21,19,90.5,22,21,95.4,7,5,71.4,21,21,100.0,15,14,93.3,0,0,0.0,0,4,1,25.0,6,5,83.3,1,0,0.0,7,3,1,2,11,0,0,1,0,0,2022,성남(A),5,left,CB1,정발
7683,2022,김천,10R,강원(H),2,정승현,DF,15,95,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,68,65,96,0,25,22,88,5,5,100.0,38,38,100.0,0,0,0.0,25,24,96.0,43,41,95.4,7,6,85.7,40,38,95.0,21,21,100.0,1,0,0.0,0,4,4,100.0,3,3,100.0,1,0,0.0,1,5,5,3,5,0,0,1,0,0,2022,강원(H),2,right,CB2,정발
7684,2022,김천,10R,강원(H),3,김주성,DF,30,95,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,73,70,96,0,28,26,93,3,3,100.0,42,41,97.6,1,1,100.0,28,27,96.4,44,42,95.4,10,9,90.0,39,38,97.4,24,23,95.8,0,0,0.0,0,1,0,0.0,8,6,75.0,0,0,0.0,4,4,0,3,5,0,2,0,1,0,2022,강원(H),3,left,CB1,정발
7685,2022,김천,10R,강원(H),4,유인수,DF,11,95,0,0,1,0,0,1,0,1,0,2,0,9,0,0,0,72,63,88,0,39,31,80,16,16,100.0,17,16,94.1,20,18,90.0,13,11,84.6,39,34,87.2,3,1,33.3,20,17,85.0,49,45,91.8,2,0,0.0,0,4,3,75.0,1,1,100.0,2,0,0.0,4,4,2,4,2,2,0,4,0,0,2022,강원(H),4,right,LB,정발x
7686,2022,김천,10R,강원(H),5,강윤성,DF,32,95,0,0,1,1,0,0,0,1,0,0,0,8,1,1,100,66,56,85,2,27,19,70,18,18,100.0,21,19,90.5,21,18,85.7,10,7,70.0,35,31,88.6,8,3,37.5,23,23,100.0,35,30,85.7,6,2,33.3,0,1,0,0.0,3,2,66.7,1,0,0.0,6,4,0,10,1,0,0,4,0,0,2022,강원(H),5,right,RB,정발
7755,2022,김천,14R,울산(H),2,김주성,DF,30,94,0,0,0,0,0,0,0,0,0,5,0,1,1,1,100,79,75,95,0,34,30,88,10,10,100.0,35,35,100.0,2,1,50.0,25,24,96.0,52,50,96.2,6,5,83.3,38,37,97.4,35,33,94.3,0,0,0.0,0,3,3,100.0,4,4,100.0,2,2,100.0,8,12,1,4,1,1,0,0,0,0,2022,울산(H),2,left,CB1,정발
7756,2022,김천,14R,울산(H),3,정승현,DF,15,94,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,78,69,88,0,43,34,79,2,2,100.0,33,33,100.0,0,0,0.0,26,25,96.2,52,44,84.6,15,8,53.3,32,31,96.9,31,30,96.8,0,0,0.0,0,2,1,50.0,6,5,83.3,3,0,0.0,3,7,4,3,1,0,0,0,0,0,2022,울산(H),3,right,CB2,정발
7757,2022,김천,14R,울산(H),4,강윤성,DF,32,94,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,61,53,87,2,20,15,75,23,23,100.0,18,15,83.3,21,20,95.2,9,8,88.9,31,25,80.6,6,4,66.7,10,8,80.0,45,41,91.1,6,2,33.3,0,5,1,20.0,3,1,33.3,2,1,50.0,1,3,2,8,3,0,1,0,0,0,2022,울산(H),4,right,RB,정발
7758,2022,김천,14R,울산(H),5,유인수,DF,11,75,0,0,0,0,0,0,0,0,0,2,0,10,2,1,50,70,62,89,2,28,22,79,20,20,100.0,22,20,90.9,23,21,91.3,19,14,73.7,28,27,96.4,1,1,100.0,22,17,77.3,47,44,93.6,3,1,33.3,3,4,1,25.0,5,4,80.0,1,0,0.0,7,4,1,4,1,0,1,2,0,0,2022,울산(H),5,right,LB,정발x
7773,2022,김천,15R,서울(A),2,하창래,DF,3,98,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,42,35,83,0,24,17,71,4,4,100.0,14,14,100.0,1,0,0.0,19,17,89.5,22,18,81.8,10,6,60.0,20,20,100.0,12,9,75.0,0,0,0.0,0,3,1,33.3,5,1,20.0,4,0,0.0,8,2,4,4,3,0,1,0,0,0,2022,서울(A),2,right,CB1,정발x
7774,2022,김천,15R,서울(A),3,송주훈,DF,4,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,80,0,12,8,67,4,4,100.0,4,4,100.0,1,1,100.0,8,5,62.5,11,10,90.9,5,3,60.0,5,4,80.0,10,9,90.0,0,0,0.0,1,0,0,0.0,1,1,100.0,3,0,0.0,0,2,0,2,0,2,0,1,0,0,2022,서울(A),3,left,LB,정발
7775,2022,김천,15R,서울(A),4,정승현,DF,15,98,1,0,1,1,0,0,1,0,0,3,0,0,0,0,0,52,47,90,0,30,26,87,1,1,100.0,21,20,95.2,0,0,0.0,31,28,90.3,21,19,90.5,13,10,76.9,18,18,100.0,21,19,90.5,0,0,0.0,1,0,0,0.0,4,3,75.0,0,0,0.0,11,1,0,1,1,0,2,0,0,0,2022,서울(A),4,right,CB2,정발
7776,2022,김천,15R,서울(A),5,강윤성,DF,32,98,0,0,1,0,0,1,0,1,1,0,0,8,0,0,0,50,43,86,0,16,10,63,24,24,100.0,10,9,90.0,19,18,94.7,12,10,83.3,19,15,79.0,3,2,66.7,14,12,85.7,33,29,87.9,4,0,0.0,1,4,1,25.0,1,0,0.0,5,2,40.0,3,3,2,4,6,0,0,0,0,0,2022,서울(A),5,right,RB,정발
7791,2022,김천,16R,수원FC(H),2,하창래,DF,3,98,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,78,70,90,0,26,21,81,8,7,87.5,44,42,95.4,1,0,0.0,25,22,88.0,52,48,92.3,14,9,64.3,41,41,100.0,23,20,87.0,0,0,0.0,0,5,0,0.0,10,4,40.0,2,0,0.0,7,3,4,2,1,1,2,0,0,0,2022,수원FC(H),2,right,CB2,정발x
7792,2022,김천,16R,수원FC(H),3,정승현,DF,15,98,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,80,75,94,0,42,38,91,3,3,100.0,35,34,97.1,1,0,0.0,23,23,100.0,56,52,92.9,14,10,71.4,48,48,100.0,18,17,94.4,1,0,0.0,0,2,0,0.0,4,2,50.0,1,0,0.0,6,3,2,2,5,0,0,0,1,0,2022,수원FC(H),3,right,CB1,정발x
7793,2022,김천,16R,수원FC(H),4,유인수,DF,11,47,0,0,0,0,0,0,0,0,0,1,0,2,2,2,100,37,36,97,1,12,11,92,16,16,100.0,9,9,100.0,8,8,100.0,7,7,100.0,22,21,95.4,2,1,50.0,8,8,100.0,27,27,100.0,1,0,0.0,0,1,0,0.0,1,1,100.0,0,0,0.0,0,1,0,4,3,1,2,0,0,0,2022,수원FC(H),4,right,LB,정발x
7794,2022,김천,16R,수원FC(H),5,강윤성,DF,32,98,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,62,57,92,0,16,11,69,30,30,100.0,16,16,100.0,13,13,100.0,8,5,62.5,41,39,95.1,8,6,75.0,29,26,89.7,25,25,100.0,7,0,0.0,0,2,1,50.0,3,1,33.3,4,2,50.0,6,1,1,6,2,0,1,1,0,0,2022,수원FC(H),5,right,RB,정발
