시즌(년도)_x,소속,라운드,상대팀_x,No._x,선수명,포지션,등번호,출전시간(분),득점,도움,슈팅,유효슈팅,블락된슈팅,벗어난슈팅,PA내슈팅,PA외슈팅,오프사이드,프리킥,코너킥,스로인,드리블시도,드리블성공,드리블성공%,패스시도,패스성공,패스성공%,키패스,전방패스시도,전방패스성공,전방패스성공%,후방패스시도,후방패스성공,후방패스성공%,횡패스시도,횡패스성공,횡패스성공%,공격진영패스시도,공격진영패스성공,공격진영패스성공%,수비진영패스시도,수비진영패스성공,수비진영패스성공%,중앙진영패스시도,중앙진영패스성공,중앙진영패스성공%,롱패스시도,롱패스성공,롱패스성공%,중거리패스시도,중거리패스성공,중거리패스성공%,단거리패스시도,단거리패스성공,단거리패스성공%,크로스시도,크로스성공,크로스성공%,탈압박,지상경합시도,지상경합성공,지상경합성공%,공중경합시도,공중경합성공,공중경합성공%,태클시도,태클성공,태클성공%,클리어링,인터셉트,차단,획득,블락,볼미스,파울,피파울,경고,퇴장,시즌(년도)_y,상대팀_y,No._y,주발,포지션 상세,정발여부
2023,대전,2R,인천(A),3,조유민,DF,20,105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67,60,90,0,26,20,77,7,7,100.0,34,33,97.1,0,0,0.0,32,29,90.6,35,31,88.6,12,7,58.3,27,27,100.0,28,26,92.9,0,0,0.0,0,0,0,0.0,7,7,100.0,5,2,40.0,15,4,2,4,4,0,0,0,0,0,2023,인천(A),3,right,CB1,정발x
2023,대전,2R,인천(A),4,오재석,DF,22,105,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,26,13,50,0,16,4,25,6,6,100.0,4,3,75.0,8,3,37.5,6,3,50.0,12,7,58.3,3,1,33.3,8,7,87.5,15,5,33.3,0,0,0.0,0,1,0,0.0,5,2,40.0,3,1,33.3,2,1,1,3,4,0,2,0,0,0,2023,인천(A),4,right,RB,정발
2023,대전,2R,인천(A),5,김민덕,DF,3,105,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,37,30,81,0,15,9,60,5,5,100.0,17,16,94.1,0,0,0.0,7,6,85.7,30,24,80.0,7,4,57.1,18,15,83.3,12,11,91.7,0,0,0.0,0,2,0,0.0,4,3,75.0,2,0,0.0,10,2,1,4,4,0,0,0,0,0,2023,인천(A),5,right,CB2,정발
2023,대전,3R,포항(H),2,조유민,DF,20,98,0,0,1,1,0,0,1,0,0,5,0,0,0,0,0,87,78,90,0,40,33,83,8,8,100.0,39,37,94.9,9,6,66.7,21,20,95.2,57,52,91.2,8,6,75.0,31,27,87.1,48,45,93.8,0,0,0.0,0,1,0,0.0,9,5,55.6,1,0,0.0,6,9,1,4,2,0,2,2,0,0,2023,포항(H),2,right,CB1,정발x
2023,대전,3R,포항(H),3,안톤,DF,98,98,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,80,73,91,0,36,29,81,16,16,100.0,28,28,100.0,4,4,100.0,12,11,91.7,64,58,90.6,4,3,75.0,29,27,93.1,47,43,91.5,0,0,0.0,0,0,0,0.0,4,2,50.0,1,1,100.0,9,5,3,6,2,0,0,1,0,0,2023,포항(H),3,left,LB,정발
2023,대전,3R,포항(H),4,오재석,DF,22,69,0,0,1,0,0,1,1,0,0,0,0,13,0,0,0,40,33,83,1,16,10,63,11,10,90.9,13,13,100.0,13,12,92.3,8,7,87.5,19,14,73.7,1,0,0.0,11,10,90.9,28,23,82.1,4,1,25.0,0,0,0,0.0,3,1,33.3,3,0,0.0,1,4,1,1,2,0,0,0,0,0,2023,포항(H),4,right,RB,정발
2023,대전,3R,포항(H),5,김민덕,DF,3,98,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,66,60,91,0,39,33,85,7,7,100.0,20,20,100.0,8,6,75.0,12,8,66.7,46,46,100.0,6,3,50.0,26,24,92.3,34,33,97.1,3,0,0.0,0,2,1,50.0,6,3,50.0,1,0,0.0,10,3,1,6,4,0,0,1,0,0,2023,포항(H),5,right,CB2,정발
2023,대전,4R,수원(A),2,조유민,DF,20,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,37,82,0,28,21,75,4,4,100.0,13,12,92.3,1,1,100.0,24,19,79.2,20,17,85.0,11,8,72.7,20,16,80.0,14,13,92.9,0,0,0.0,0,1,0,0.0,8,7,87.5,5,1,20.0,10,10,4,6,1,0,0,0,0,0,2023,수원(A),2,right,CB1,정발x
2023,대전,4R,수원(A),3,안톤,DF,98,98,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,23,17,74,2,14,8,57,3,3,100.0,6,6,100.0,3,2,66.7,9,6,66.7,11,9,81.8,5,3,60.0,2,2,100.0,16,12,75.0,2,0,0.0,1,1,1,100.0,8,2,25.0,4,1,25.0,5,2,3,5,0,0,0,1,0,0,2023,수원(A),3,left,LB,정발
2023,대전,4R,수원(A),4,김민덕,DF,3,98,1,0,2,1,0,1,2,0,0,0,0,2,0,0,0,21,17,81,2,10,7,70,4,4,100.0,7,6,85.7,2,1,50.0,6,4,66.7,13,12,92.3,1,0,0.0,7,6,85.7,13,11,84.6,1,1,100.0,1,1,0,0.0,6,3,50.0,1,0,0.0,7,2,3,4,1,0,0,1,0,0,2023,수원(A),4,right,CB2,정발
2023,대전,4R,수원(A),5,오재석,DF,22,71,0,0,1,1,0,0,0,1,0,0,0,6,0,0,0,10,9,90,0,4,3,75,3,3,100.0,3,3,100.0,4,4,100.0,1,1,100.0,5,4,80.0,0,0,0.0,2,2,100.0,8,7,87.5,3,0,0.0,0,1,1,100.0,4,3,75.0,2,0,0.0,5,0,3,3,3,0,1,0,1,0,2023,수원(A),5,right,RB,정발
2023,대전,5R,서울(H),2,오재석,DF,22,97,0,0,0,0,0,0,0,0,0,0,0,5,1,1,100,35,31,89,1,15,11,73,12,12,100.0,8,8,100.0,14,14,100.0,6,5,83.3,15,12,80.0,2,2,100.0,9,7,77.8,24,22,91.7,2,0,0.0,0,1,1,100.0,0,0,0.0,5,1,20.0,3,1,3,5,1,0,0,1,0,0,2023,서울(H),2,right,RB,정발
2023,대전,5R,서울(H),3,조유민,DF,20,97,1,0,3,1,1,1,2,1,0,1,0,0,0,0,0,42,33,79,1,20,11,55,7,7,100.0,15,15,100.0,2,1,50.0,16,12,75.0,24,20,83.3,10,6,60.0,16,15,93.8,16,12,75.0,0,0,0.0,0,0,0,0.0,10,7,70.0,1,0,0.0,7,11,0,6,3,0,0,0,1,0,2023,서울(H),3,right,CB1,정발x
2023,대전,5R,서울(H),4,안톤,DF,98,82,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,41,36,88,1,22,17,77,11,11,100.0,8,8,100.0,4,4,100.0,16,13,81.2,21,19,90.5,6,4,66.7,14,11,78.6,21,21,100.0,0,0,0.0,0,0,0,0.0,7,6,85.7,3,1,33.3,7,7,1,4,8,0,0,0,0,0,2023,서울(H),4,left,LB,정발
2023,대전,5R,서울(H),5,김민덕,DF,3,97,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,33,21,64,0,19,7,37,8,8,100.0,6,6,100.0,2,2,100.0,10,5,50.0,21,14,66.7,13,3,23.1,6,5,83.3,14,13,92.9,1,0,0.0,0,0,0,0.0,3,2,66.7,2,1,50.0,5,3,0,1,1,0,0,0,0,0,2023,서울(H),5,right,CB2,정발
2023,대전,6R,수원FC(A),2,조유민,DF,20,99,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,32,23,72,0,25,16,64,1,1,100.0,6,6,100.0,0,0,0.0,15,10,66.7,17,13,76.5,12,5,41.7,10,9,90.0,10,9,90.0,0,0,0.0,0,2,1,50.0,8,4,50.0,2,0,0.0,12,4,1,6,2,1,1,0,0,0,2023,수원FC(A),2,right,CB1,정발x
2023,대전,6R,수원FC(A),3,안톤,DF,98,78,0,0,0,0,0,0,0,0,0,1,0,3,1,1,100,26,21,81,0,18,14,78,4,4,100.0,4,3,75.0,1,1,100.0,14,11,78.6,11,9,81.8,1,0,0.0,12,8,66.7,13,13,100.0,1,0,0.0,1,2,2,100.0,4,3,75.0,2,2,100.0,8,3,4,6,1,0,2,0,0,1,2023,수원FC(A),3,left,LB,정발
2023,대전,6R,수원FC(A),4,김민덕,DF,3,99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,21,75,0,19,12,63,5,5,100.0,4,4,100.0,0,0,0.0,14,8,57.1,14,13,92.9,7,1,14.3,9,8,88.9,12,12,100.0,0,0,0.0,0,1,1,100.0,2,1,50.0,3,1,33.3,7,3,1,2,2,2,0,0,0,0,2023,수원FC(A),4,right,CB2,정발
2023,대전,6R,수원FC(A),5,오재석,DF,22,85,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,20,17,85,0,7,5,71,7,7,100.0,6,5,83.3,4,3,75.0,2,2,100.0,14,12,85.7,1,1,100.0,2,0,0.0,17,16,94.1,0,0,0.0,0,1,0,0.0,2,2,100.0,2,0,0.0,5,1,2,3,1,1,2,2,0,0,2023,수원FC(A),5,right,RB,정발
2023,대전,7R,울산(H),2,오재석,DF,22,98,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,34,27,79,0,12,5,42,9,9,100.0,13,13,100.0,12,11,91.7,4,1,25.0,18,15,83.3,3,2,66.7,9,6,66.7,22,19,86.4,1,0,0.0,0,5,2,40.0,4,0,0.0,6,2,33.3,2,2,0,4,2,0,0,0,0,0,2023,울산(H),2,right,RB,정발
2023,대전,7R,울산(H),3,조유민,DF,20,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51,41,80,0,26,16,62,6,6,100.0,19,19,100.0,3,1,33.3,18,16,88.9,30,24,80.0,9,3,33.3,15,15,100.0,27,23,85.2,0,0,0.0,0,2,1,50.0,9,3,33.3,2,1,50.0,11,14,5,4,3,0,1,0,0,0,2023,울산(H),3,right,CB1,정발x
2023,대전,7R,울산(H),4,김민덕,DF,3,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38,35,92,0,18,15,83,9,9,100.0,11,11,100.0,3,2,66.7,6,5,83.3,29,28,96.6,4,2,50.0,13,13,100.0,21,20,95.2,0,0,0.0,1,1,0,0.0,4,4,100.0,1,0,0.0,10,6,1,3,6,0,1,0,0,0,2023,울산(H),4,right,CB2,정발
2023,대전,7R,울산(H),5,김현우,DF,4,68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,23,92,0,6,4,67,9,9,100.0,10,10,100.0,2,2,100.0,7,6,85.7,16,15,93.8,2,2,100.0,10,8,80.0,13,13,100.0,1,0,0.0,0,1,1,100.0,5,3,60.0,0,0,0.0,8,0,1,3,1,0,0,0,0,0,2023,울산(H),5,right,LB,정발x
2023,대전,8R,대구(A),2,조유민,DF,20,97,0,0,1,1,0,0,1,0,0,1,0,0,1,1,100,107,93,87,0,53,40,76,4,4,100.0,50,49,98.0,6,4,66.7,26,22,84.6,75,67,89.3,15,6,40.0,39,37,94.9,53,50,94.3,0,0,0.0,0,1,0,0.0,7,7,100.0,4,1,25.0,9,10,3,11,0,0,1,2,1,0,2023,대구(A),2,right,CB1,정발x
2023,대전,8R,대구(A),3,변준수,DF,15,97,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,44,37,84,0,23,17,74,7,7,100.0,14,13,92.9,2,2,100.0,5,4,80.0,37,31,83.8,6,3,50.0,13,10,76.9,25,24,96.0,3,0,0.0,0,2,1,50.0,11,8,72.7,0,0,0.0,12,8,2,5,1,0,1,2,1,0,2023,대구(A),3,right,CB2,정발x
2023,대전,8R,대구(A),4,김민덕,DF,3,97,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,57,50,88,0,22,16,73,9,9,100.0,26,25,96.2,2,2,100.0,10,8,80.0,45,40,88.9,5,1,20.0,19,16,84.2,33,33,100.0,0,0,0.0,0,2,1,50.0,4,4,100.0,4,3,75.0,9,3,4,4,8,1,0,0,0,0,2023,대구(A),4,right,RB,정발
2023,대전,8R,대구(A),5,오재석,DF,22,72,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,29,25,86,0,10,6,60,12,12,100.0,7,7,100.0,2,2,100.0,11,9,81.8,16,14,87.5,0,0,0.0,12,10,83.3,17,15,88.2,1,1,100.0,0,0,0,0.0,0,0,0.0,3,2,66.7,2,2,2,8,3,0,1,0,0,0,2023,대구(A),5,right,LB,정발x
2023,대전,23R,인천(A),2,김현우,DF,4,99,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,42,38,90,0,20,16,80,1,1,100.0,21,21,100.0,1,1,100.0,16,15,93.8,25,22,88.0,5,4,80.0,21,20,95.2,16,14,87.5,0,0,0.0,0,1,1,100.0,10,8,80.0,2,0,0.0,12,2,2,1,4,0,0,0,0,0,2023,인천(A),2,right,CB2,정발x
2023,대전,23R,인천(A),3,오재석,DF,22,99,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,56,42,75,3,25,12,48,14,14,100.0,17,16,94.1,18,17,94.4,14,7,50.0,24,18,75.0,6,2,33.3,19,13,68.4,31,27,87.1,4,2,50.0,0,1,1,100.0,2,2,100.0,4,0,0.0,4,1,8,3,4,0,1,0,0,0,2023,인천(A),3,right,RB,정발
2023,대전,23R,인천(A),4,강윤성,DF,71,99,0,0,1,0,0,1,0,1,0,0,0,12,0,0,0,60,51,85,0,23,16,70,20,20,100.0,17,15,88.2,12,10,83.3,7,5,71.4,41,36,87.8,4,2,50.0,19,16,84.2,37,33,89.2,1,0,0.0,1,1,0,0.0,3,1,33.3,2,0,0.0,5,5,2,6,0,0,0,1,0,0,2023,인천(A),4,,LB,정발x
2023,대전,23R,인천(A),5,안톤,DF,98,99,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,50,39,78,0,31,20,65,1,1,100.0,18,18,100.0,0,0,0.0,13,12,92.3,37,27,73.0,10,4,40.0,21,19,90.5,19,16,84.2,0,0,0.0,0,0,0,0.0,2,1,50.0,0,0,0.0,5,4,2,2,2,0,1,2,0,0,2023,인천(A),5,left,CB1,정발
2023,대전,26R,서울(H),2,강윤성,DF,71,101,1,0,2,2,0,0,1,1,0,0,0,4,0,0,0,32,29,91,0,17,14,82,10,10,100.0,5,5,100.0,5,4,80.0,11,10,90.9,16,15,93.8,1,1,100.0,14,13,92.9,17,15,88.2,1,0,0.0,0,2,1,50.0,3,2,66.7,2,0,0.0,6,6,1,5,1,0,1,0,1,0,2023,서울(H),2,,RB,정발x
2023,대전,26R,서울(H),3,김현우,DF,4,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,47,90,0,14,11,79,5,3,60.0,33,33,100.0,0,0,0.0,27,25,92.6,25,22,88.0,4,2,50.0,23,22,95.6,25,23,92.0,0,0,0.0,0,1,1,100.0,6,5,83.3,1,1,100.0,9,2,1,4,2,1,0,0,0,0,2023,서울(H),3,right,CB1,정발x
2023,대전,26R,서울(H),4,안톤,DF,98,101,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,45,39,87,0,18,12,67,11,11,100.0,16,16,100.0,1,1,100.0,20,19,95.0,24,19,79.2,4,1,25.0,25,22,88.0,16,16,100.0,0,0,0.0,0,2,2,100.0,7,3,42.9,1,1,100.0,10,2,4,3,2,1,2,0,0,0,2023,서울(H),4,left,CB2,정발x
2023,대전,26R,서울(H),5,오재석,DF,22,69,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,32,26,81,1,15,9,60,5,5,100.0,12,12,100.0,9,8,88.9,5,4,80.0,18,14,77.8,3,2,66.7,11,8,72.7,18,16,88.9,3,1,33.3,0,0,0,0.0,2,2,100.0,3,1,33.3,8,1,2,6,3,0,1,0,0,0,2023,서울(H),5,right,LB,정발x
2023,대전,27R,포항(A),2,안톤,DF,98,102,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,46,41,89,0,21,17,81,7,7,100.0,18,17,94.4,0,0,0.0,12,11,91.7,34,30,88.2,7,3,42.9,22,22,100.0,17,16,94.1,1,0,0.0,0,3,1,33.3,6,3,50.0,2,1,50.0,8,3,2,2,4,0,1,0,1,0,2023,포항(A),2,left,CB2,정발x
2023,대전,27R,포항(A),3,오재석,DF,22,61,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,18,15,83,0,10,7,70,1,1,100.0,7,7,100.0,3,3,100.0,5,3,60.0,10,9,90.0,2,0,0.0,5,4,80.0,11,11,100.0,1,0,0.0,0,2,0,0.0,1,1,100.0,2,1,50.0,3,2,1,1,3,0,0,0,0,0,2023,포항(A),3,right,LB,정발x
2023,대전,27R,포항(A),4,김현우,DF,4,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,30,97,0,11,10,91,7,7,100.0,13,13,100.0,0,0,0.0,12,12,100.0,19,18,94.7,4,4,100.0,13,12,92.3,14,14,100.0,0,0,0.0,0,1,1,100.0,1,1,100.0,1,1,100.0,12,1,2,0,2,0,0,0,0,0,2023,포항(A),4,right,CB1,정발x
2023,대전,27R,포항(A),5,강윤성,DF,71,102,0,0,0,0,0,0,0,0,0,0,0,10,1,1,100,48,44,92,0,14,11,79,14,14,100.0,20,19,95.0,16,14,87.5,10,9,90.0,22,21,95.4,0,0,0.0,14,13,92.9,34,31,91.2,3,0,0.0,0,0,0,0.0,1,1,100.0,1,1,100.0,6,1,1,2,3,1,0,0,0,0,2023,포항(A),5,,RB,정발x
2023,대전,31R,수원(H),2,김민덕,DF,3,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,31,82,0,14,8,57,8,8,100.0,16,15,93.8,3,2,66.7,14,10,71.4,21,19,90.5,8,5,62.5,13,10,76.9,17,16,94.1,0,0,0.0,0,2,1,50.0,4,4,100.0,3,1,33.3,7,7,3,4,2,0,0,0,0,0,2023,수원(H),2,right,CB2,정발
2023,대전,31R,수원(H),3,안톤,DF,98,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,33,83,0,16,9,56,12,12,100.0,12,12,100.0,3,1,33.3,7,6,85.7,30,26,86.7,4,2,50.0,12,11,91.7,24,20,83.3,1,1,100.0,0,1,0,0.0,1,1,100.0,2,0,0.0,2,6,1,2,0,1,0,2,0,0,2023,수원(H),3,left,CB1,정발
2023,대전,31R,수원(H),4,이현식,DF,17,107,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,46,38,83,0,19,12,63,14,14,100.0,13,12,92.3,7,6,85.7,6,4,66.7,33,28,84.8,3,2,66.7,11,9,81.8,32,27,84.4,0,0,0.0,0,0,0,0.0,2,1,50.0,6,3,50.0,4,5,1,7,4,2,1,2,0,0,2023,수원(H),4,,RB,정발x
2023,대전,31R,수원(H),5,서영재,DF,2,107,0,0,1,1,0,0,1,0,0,0,0,6,0,0,0,33,29,88,0,14,11,79,13,13,100.0,6,5,83.3,5,4,80.0,6,5,83.3,22,20,90.9,4,3,75.0,10,9,90.0,19,17,89.5,2,0,0.0,0,2,1,50.0,2,0,0.0,0,0,0.0,2,2,2,2,0,0,2,1,1,0,2023,수원(H),5,left,LB,정발
2023,대전,32R,강원(A),2,이현식,DF,17,98,0,0,0,0,0,0,0,0,0,0,0,8,1,1,100,55,50,91,0,11,8,73,32,31,96.9,12,11,91.7,21,19,90.5,1,1,100.0,33,30,90.9,4,3,75.0,18,17,94.4,33,30,90.9,2,0,0.0,1,3,0,0.0,2,1,50.0,5,1,20.0,2,7,2,6,1,3,2,1,0,0,2023,강원(A),2,,RB,정발x
2023,대전,32R,강원(A),3,안톤,DF,98,99,0,0,0,0,0,0,0,0,0,3,0,8,1,0,0,45,39,87,0,18,14,78,13,11,84.6,14,14,100.0,4,3,75.0,14,11,78.6,27,25,92.6,5,3,60.0,30,29,96.7,10,7,70.0,0,0,0.0,0,3,2,66.7,9,7,77.8,3,0,0.0,7,5,4,5,1,2,0,2,0,0,2023,강원(A),3,left,CB1,정발
