시즌(년도)_x,소속,라운드,상대팀_x,No._x,선수명,포지션,등번호,출전시간(분),득점,도움,슈팅,유효슈팅,블락된슈팅,벗어난슈팅,PA내슈팅,PA외슈팅,오프사이드,프리킥,코너킥,스로인,드리블시도,드리블성공,드리블성공%,패스시도,패스성공,패스성공%,키패스,전방패스시도,전방패스성공,전방패스성공%,후방패스시도,후방패스성공,후방패스성공%,횡패스시도,횡패스성공,횡패스성공%,공격진영패스시도,공격진영패스성공,공격진영패스성공%,수비진영패스시도,수비진영패스성공,수비진영패스성공%,중앙진영패스시도,중앙진영패스성공,중앙진영패스성공%,롱패스시도,롱패스성공,롱패스성공%,중거리패스시도,중거리패스성공,중거리패스성공%,단거리패스시도,단거리패스성공,단거리패스성공%,크로스시도,크로스성공,크로스성공%,지상경합시도,지상경합성공,지상경합성공%,공중경합시도,공중경합성공,공중경합성공%,태클시도,태클성공,태클성공%,클리어링,인터셉트,차단,획득,블락,볼미스,파울,피파울,경고,퇴장,탈압박,시즌(년도)_y,상대팀_y,No._y,주발,포지션 상세,정발여부
2021,울산,29R,전북(H),5,김태환,DF,23,93,0,0,0,0,0,0,0,0,0,1,0,9,1,1,100,47,30,64,0,15,5,33,14,14,100.0,18,11,61.1,22,10,45.4,7,4,57.1,18,16,88.9,6,1,16.7,14,7,50.0,27,22,81.5,9,1,11.1,6,5,83.3,2,0,0.0,0,0,0.0,1,1,5,7,0,0,1,2,0,0,2,2021.0,전북(H),5.0,right,RB,정발
2021,울산,30R,대구(A),2,불투이스,DF,4,96,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,50,45,90,0,31,27,87,4,4,100.0,15,14,93.3,3,2,66.7,10,9,90.0,37,34,91.9,6,5,83.3,20,17,85.0,24,23,95.8,1,0,0.0,3,3,100.0,8,4,50.0,5,5,100.0,4,1,6,4,2,0,1,1,0,0,0,2021.0,대구(A),2.0,left,CB1,정발
2021,울산,30R,대구(A),3,김기희,DF,44,96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48,42,88,0,31,27,87,3,3,100.0,14,12,85.7,1,0,0.0,19,17,89.5,28,25,89.3,4,3,75.0,20,18,90.0,24,21,87.5,2,0,0.0,2,1,50.0,2,0,0.0,0,0,0.0,4,2,3,8,0,1,1,0,1,0,0,2021.0,대구(A),3.0,right,CB2,정발
2021,울산,30R,대구(A),4,홍철,DF,33,76,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,64,52,81,0,22,13,59,20,19,95.0,22,20,90.9,25,18,72.0,15,12,80.0,24,22,91.7,5,3,60.0,18,13,72.2,41,36,87.8,4,0,0.0,5,2,40.0,3,2,66.7,0,0,0.0,2,2,7,10,2,1,0,0,0,0,0,2021.0,대구(A),4.0,left,LB,정발
2021,울산,30R,대구(A),5,설영우,DF,66,96,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,76,64,84,0,31,22,71,18,18,100.0,27,24,88.9,25,19,76.0,12,9,75.0,39,36,92.3,9,5,55.6,25,20,80.0,42,39,92.9,3,0,0.0,1,1,100.0,1,0,0.0,2,1,50.0,2,2,1,6,0,0,1,3,0,0,2,2021.0,대구(A),5.0,right,RB,정발
2021,울산,31R,포항(A),2,김기희,DF,44,97,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,58,50,86,0,32,24,75,3,3,100.0,23,23,100.0,0,0,0.0,30,25,83.3,28,25,89.3,16,10,62.5,26,25,96.2,16,15,93.8,0,0,0.0,4,2,50.0,8,6,75.0,1,1,100.0,2,4,6,8,2,0,1,0,1,0,0,2021.0,포항(A),2.0,right,CB1,정발x
2021,울산,31R,포항(A),3,설영우,DF,66,97,0,0,1,1,0,0,0,1,0,3,0,5,1,1,100,45,39,87,0,19,15,79,13,13,100.0,13,11,84.6,5,5,100.0,10,9,90.0,30,25,83.3,5,3,60.0,12,10,83.3,28,26,92.9,0,0,0.0,4,3,75.0,1,0,0.0,1,1,100.0,1,1,2,5,0,0,1,4,0,0,2,2021.0,포항(A),3.0,right,LB,정발x
2021,울산,31R,포항(A),4,임종은,DF,36,97,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,46,38,83,0,24,16,67,5,5,100.0,17,17,100.0,1,1,100.0,23,19,82.6,22,18,81.8,10,5,50.0,13,11,84.6,23,22,95.6,0,0,0.0,1,1,100.0,5,4,80.0,2,1,50.0,5,1,3,7,0,1,0,2,0,0,0,2021.0,포항(A),4.0,right,CB2,정발
2021,울산,31R,포항(A),5,김태환,DF,23,97,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,26,24,92,0,11,9,82,5,5,100.0,10,10,100.0,7,7,100.0,7,6,85.7,12,11,91.7,2,2,100.0,6,5,83.3,18,17,94.4,0,0,0.0,4,1,25.0,1,1,100.0,0,0,0.0,0,0,3,6,0,2,2,1,1,0,0,2021.0,포항(A),5.0,right,RB,정발
2021,울산,32R,광주(H),2,설영우,DF,66,96,0,1,0,0,0,0,0,0,0,1,0,11,1,1,100,73,66,90,3,14,10,71,31,31,100.0,28,25,89.3,22,18,81.8,8,7,87.5,43,41,95.4,8,7,87.5,27,24,88.9,38,35,92.1,3,1,33.3,11,6,54.6,4,3,75.0,0,0,0.0,1,3,2,5,1,0,0,7,0,0,0,2021.0,광주(H),2.0,right,RB,정발
2021,울산,32R,광주(H),3,임종은,DF,36,96,0,0,2,1,0,1,1,1,0,0,0,1,0,0,0,65,62,95,0,29,26,90,5,5,100.0,31,31,100.0,0,0,0.0,28,25,89.3,37,37,100.0,7,4,57.1,36,36,100.0,22,22,100.0,0,0,0.0,0,0,0.0,6,4,66.7,1,1,100.0,2,2,3,5,0,0,0,0,0,0,0,2021.0,광주(H),3.0,right,CB2,정발
2021,울산,32R,광주(H),4,불투이스,DF,4,96,0,0,1,0,0,1,1,0,0,4,0,1,0,0,0,89,76,85,0,52,41,79,5,5,100.0,32,30,93.8,3,2,66.7,20,17,85.0,66,57,86.4,14,10,71.4,45,41,91.1,30,25,83.3,0,0,0.0,1,1,100.0,6,5,83.3,2,2,100.0,2,2,6,11,1,0,0,1,1,0,0,2021.0,광주(H),4.0,left,CB1,정발
2021,울산,32R,광주(H),5,홍철,DF,33,96,0,0,0,0,0,0,0,0,0,5,2,13,0,0,0,73,62,85,2,26,21,81,21,21,100.0,26,20,76.9,27,18,66.7,12,11,91.7,34,33,97.1,12,10,83.3,25,19,76.0,36,33,91.7,9,1,11.1,3,1,33.3,2,1,50.0,0,0,0.0,2,1,1,5,0,0,0,1,0,0,0,2021.0,광주(H),5.0,left,LB,정발
2021,울산,33R,수원FC(A),2,김태환,DF,23,95,0,1,0,0,0,0,0,0,0,1,0,3,1,1,100,40,33,83,3,10,6,60,14,14,100.0,16,13,81.2,17,14,82.4,8,7,87.5,15,12,80.0,6,4,66.7,12,9,75.0,22,20,90.9,4,3,75.0,4,2,50.0,1,0,0.0,0,0,0.0,0,4,2,7,0,1,0,0,0,0,0,2021.0,수원FC(A),2.0,right,RB,정발
2021,울산,33R,수원FC(A),3,설영우,DF,66,95,0,0,2,1,0,1,0,2,0,0,0,6,1,1,100,69,54,78,0,26,17,65,18,17,94.4,25,20,80.0,15,12,80.0,20,12,60.0,34,30,88.2,9,4,44.4,22,15,68.2,38,35,92.1,3,0,0.0,6,3,50.0,1,1,100.0,1,1,100.0,2,2,6,9,0,0,1,1,0,0,0,2021.0,수원FC(A),3.0,right,LB,정발x
2021,울산,33R,수원FC(A),4,김기희,DF,44,95,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,40,32,80,0,26,19,73,3,3,100.0,11,10,90.9,0,0,0.0,17,12,70.6,23,20,87.0,11,7,63.6,12,9,75.0,17,16,94.1,0,0,0.0,3,2,66.7,2,2,100.0,0,0,0.0,3,2,4,5,0,0,1,0,0,0,0,2021.0,수원FC(A),4.0,right,CB2,정발
2021,울산,33R,수원FC(A),5,불투이스,DF,4,95,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,31,29,94,0,16,14,88,4,4,100.0,11,11,100.0,0,0,0.0,14,13,92.9,17,16,94.1,6,4,66.7,15,15,100.0,10,10,100.0,0,0,0.0,1,1,100.0,6,4,66.7,2,2,100.0,2,1,1,10,1,0,0,1,0,0,0,2021.0,수원FC(A),5.0,left,CB1,정발
2021,울산,34R,수원FC(H),2,김기희,DF,44,95,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,53,37,70,0,31,16,52,3,3,100.0,19,18,94.7,1,1,100.0,21,12,57.1,31,24,77.4,16,6,37.5,17,13,76.5,20,18,90.0,0,0,0.0,3,1,33.3,12,7,58.3,0,0,0.0,3,5,7,6,0,0,2,0,0,0,0,2021.0,수원FC(H),2.0,right,CB2,정발
2021,울산,34R,수원FC(H),3,임종은,DF,36,95,0,0,2,0,0,2,2,0,0,1,0,0,0,0,0,64,56,88,0,27,19,70,9,9,100.0,28,28,100.0,1,0,0.0,32,28,87.5,31,28,90.3,10,8,80.0,19,17,89.5,35,31,88.6,0,0,0.0,2,1,50.0,9,6,66.7,1,0,0.0,2,5,2,6,1,0,1,0,0,0,0,2021.0,수원FC(H),3.0,right,CB1,정발x
2021,울산,34R,수원FC(H),4,설영우,DF,66,72,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,51,45,88,0,12,9,75,16,15,93.8,23,21,91.3,19,18,94.7,7,6,85.7,25,21,84.0,1,0,0.0,18,16,88.9,32,29,90.6,1,0,0.0,6,4,66.7,1,0,0.0,0,0,0.0,0,2,3,9,0,1,0,1,0,0,1,2021.0,수원FC(H),4.0,right,LB,정발x
2021,울산,34R,수원FC(H),5,김태환,DF,23,95,0,0,1,0,1,0,1,0,0,1,0,6,1,0,0,53,41,77,2,23,13,57,12,12,100.0,18,16,88.9,13,11,84.6,17,11,64.7,23,19,82.6,8,5,62.5,15,11,73.3,30,25,83.3,3,1,33.3,6,3,50.0,0,0,0.0,0,0,0.0,1,2,1,7,0,1,0,1,0,0,0,2021.0,수원FC(H),5.0,right,RB,정발
2021,울산,35R,전북(A),2,임종은,DF,36,99,1,0,1,1,0,0,1,0,0,3,0,0,0,0,0,75,71,95,0,43,39,91,7,7,100.0,25,25,100.0,1,0,0.0,32,32,100.0,42,39,92.9,5,3,60.0,43,42,97.7,27,26,96.3,0,0,0.0,4,1,25.0,10,9,90.0,0,0,0.0,3,3,4,15,0,0,0,0,0,0,0,2021.0,전북(A),2.0,right,CB1,정발x
2021,울산,35R,전북(A),3,설영우,DF,66,99,0,0,2,0,0,2,1,1,0,1,0,7,0,0,0,68,57,84,0,22,17,77,28,27,96.4,18,13,72.2,17,13,76.5,11,9,81.8,40,35,87.5,6,5,83.3,31,28,90.3,31,24,77.4,1,0,0.0,3,1,33.3,8,6,75.0,0,0,0.0,0,2,4,11,0,0,1,2,0,0,0,2021.0,전북(A),3.0,right,LB,정발x
2021,울산,35R,전북(A),4,김기희,DF,44,99,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,57,53,93,0,31,28,90,5,5,100.0,21,20,95.2,1,0,0.0,22,20,90.9,34,33,97.1,15,12,80.0,28,28,100.0,14,13,92.9,1,0,0.0,2,2,100.0,3,3,100.0,0,0,0.0,2,1,3,6,1,0,0,0,0,0,0,2021.0,전북(A),4.0,right,CB2,정발
2021,울산,35R,전북(A),5,김태환,DF,23,99,0,0,0,0,0,0,0,0,0,1,0,6,5,5,100,60,48,80,2,17,12,71,17,16,94.1,26,20,76.9,26,19,73.1,7,6,85.7,27,23,85.2,5,2,40.0,20,15,75.0,35,31,88.6,10,3,30.0,3,2,66.7,0,0,0.0,0,0,0.0,0,0,2,7,0,0,2,1,0,0,0,2021.0,전북(A),5.0,right,RB,정발
2021,울산,36R,제주(H),2,이명재,DF,27,99,0,0,0,0,0,0,0,0,0,0,2,14,1,0,0,90,73,81,1,32,21,66,33,33,100.0,25,19,76.0,28,19,67.9,12,11,91.7,50,43,86.0,9,5,55.6,44,37,84.1,37,31,83.8,7,0,0.0,2,0,0.0,1,1,100.0,1,0,0.0,1,0,1,10,0,1,0,1,0,0,0,2021.0,제주(H),2.0,left,LB,정발
2021,울산,36R,제주(H),3,김기희,DF,44,99,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,83,72,87,1,44,34,77,6,6,100.0,33,32,97.0,2,1,50.0,40,34,85.0,41,37,90.2,20,15,75.0,37,36,97.3,26,21,80.8,0,0,0.0,1,1,100.0,13,8,61.5,0,0,0.0,4,6,5,9,0,0,0,1,0,0,0,2021.0,제주(H),3.0,right,CB2,정발
2021,울산,36R,제주(H),4,임종은,DF,36,99,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,87,73,84,0,53,40,76,4,4,100.0,30,29,96.7,0,0,0.0,28,23,82.1,59,50,84.8,12,8,66.7,50,44,88.0,25,21,84.0,0,0,0.0,2,2,100.0,12,7,58.3,0,0,0.0,2,5,7,11,0,0,0,0,0,0,0,2021.0,제주(H),4.0,right,CB1,정발x
2021,울산,36R,제주(H),5,설영우,DF,66,99,0,0,3,2,0,1,2,1,0,1,0,12,0,0,0,68,58,85,1,18,13,72,33,33,100.0,17,12,70.6,30,23,76.7,3,3,100.0,35,32,91.4,6,5,83.3,26,22,84.6,36,31,86.1,5,1,20.0,8,7,87.5,2,2,100.0,2,2,100.0,1,3,8,6,0,0,0,5,1,0,0,2021.0,제주(H),5.0,right,LB,정발x
2021,울산,37R,수원(A),2,김태환,DF,23,97,0,0,0,0,0,0,0,0,0,0,0,6,1,1,100,65,49,75,0,21,11,52,18,18,100.0,26,20,76.9,22,14,63.6,16,12,75.0,27,23,85.2,10,5,50.0,15,10,66.7,40,34,85.0,7,1,14.3,3,2,66.7,2,0,0.0,1,0,0.0,2,0,4,16,0,1,3,0,1,0,0,2021.0,수원(A),2.0,right,RB,정발
2021,울산,37R,수원(A),3,김기희,DF,44,97,0,0,1,0,0,1,1,0,0,1,0,0,1,1,100,64,53,83,0,26,16,62,7,7,100.0,31,30,96.8,4,3,75.0,16,13,81.2,44,37,84.1,12,9,75.0,29,23,79.3,23,21,91.3,1,0,0.0,3,3,100.0,12,6,50.0,1,0,0.0,1,3,3,9,1,0,1,0,0,0,0,2021.0,수원(A),3.0,right,CB1,정발x
2021,울산,37R,수원(A),4,임종은,DF,36,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,54,92,0,26,21,81,5,5,100.0,28,28,100.0,0,0,0.0,16,14,87.5,43,40,93.0,6,6,100.0,37,33,89.2,16,15,93.8,0,0,0.0,4,3,75.0,7,5,71.4,0,0,0.0,1,2,6,10,0,0,1,0,1,0,1,2021.0,수원(A),4.0,right,CB2,정발
2021,울산,37R,수원(A),5,설영우,DF,66,97,0,0,2,0,2,0,0,2,0,0,0,3,1,1,100,79,71,90,3,17,15,88,22,21,95.4,40,35,87.5,21,16,76.2,11,9,81.8,47,46,97.9,10,8,80.0,24,23,95.8,45,40,88.9,2,0,0.0,11,9,81.8,1,1,100.0,1,1,100.0,2,2,6,12,0,1,0,1,0,0,1,2021.0,수원(A),5.0,right,LB,정발x
2021,울산,38R,대구(H),2,김기희,DF,44,96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44,38,86,0,20,15,75,3,3,100.0,21,20,95.2,2,1,50.0,22,18,81.8,20,19,95.0,5,3,60.0,19,17,89.5,20,18,90.0,0,0,0.0,5,3,60.0,4,4,100.0,0,0,0.0,2,4,3,9,1,0,1,1,0,0,0,2021.0,대구(H),2.0,right,CB1,정발x
2021,울산,38R,대구(H),3,임종은,DF,36,96,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,60,53,88,0,36,30,83,3,3,100.0,21,20,95.2,1,0,0.0,21,19,90.5,38,34,89.5,4,3,75.0,27,24,88.9,29,26,89.7,0,0,0.0,1,1,100.0,8,5,62.5,0,0,0.0,2,3,4,12,0,0,0,0,0,0,0,2021.0,대구(H),3.0,right,CB2,정발
2021,울산,38R,대구(H),4,김태환,DF,23,96,0,0,0,0,0,0,0,0,0,4,0,11,2,1,50,62,49,79,1,23,14,61,16,15,93.8,23,20,87.0,25,18,72.0,12,11,91.7,25,20,80.0,7,5,71.4,16,10,62.5,39,34,87.2,6,3,50.0,12,6,50.0,2,0,0.0,1,0,0.0,0,2,3,9,0,1,2,1,0,0,1,2021.0,대구(H),4.0,right,RB,정발
2021,울산,38R,대구(H),5,설영우,DF,66,96,1,1,4,1,1,2,1,3,0,0,0,5,0,0,0,69,62,90,2,21,18,86,20,20,100.0,28,24,85.7,25,20,80.0,15,14,93.3,29,28,96.6,5,3,60.0,22,20,90.9,42,39,92.9,2,1,50.0,4,2,50.0,3,0,0.0,1,1,100.0,1,1,1,15,0,0,0,0,0,0,1,2021.0,대구(H),5.0,right,LB,정발x
2021,수원,1R,광주(H),2,민상기,DF,39,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61,56,92,0,27,22,82,2,2,100.0,32,32,100.0,0,0,0.0,28,23,82.1,33,33,100.0,12,10,83.3,34,31,91.2,15,15,100.0,0,0,0.0,3,3,100.0,3,3,100.0,0,0,0.0,6,2,4,13,0,0,2,0,0,0,0,2021.0,광주(H),2.0,left,,정발x
2021,수원,1R,광주(H),3,장호익,DF,35,95,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,57,44,77,0,29,18,62,5,5,100.0,23,21,91.3,4,3,75.0,15,10,66.7,38,31,81.6,10,7,70.0,26,21,80.8,21,16,76.2,1,0,0.0,4,4,100.0,6,3,50.0,1,0,0.0,4,1,8,11,0,0,2,2,0,0,0,2021.0,광주(H),3.0,,,정발x
2021,수원,1R,광주(H),4,박대원,DF,33,95,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,59,51,86,0,34,26,77,11,11,100.0,14,14,100.0,2,2,100.0,12,9,75.0,45,40,88.9,6,3,50.0,22,19,86.4,31,29,93.6,0,0,0.0,1,0,0.0,2,1,50.0,1,1,100.0,0,0,4,7,0,0,1,1,0,0,0,2021.0,광주(H),4.0,right,,정발x
2021,수원,2R,성남(H),2,민상기,DF,39,96,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,95,90,95,1,22,18,82,3,3,100.0,70,69,98.6,1,1,100.0,16,15,93.8,78,74,94.9,20,17,85.0,53,51,96.2,22,22,100.0,0,0,0.0,4,2,50.0,7,0,0.0,0,0,0.0,0,3,0,11,0,0,1,0,0,0,0,2021.0,성남(H),2.0,left,,정발x
2021,수원,2R,성남(H),3,장호익,DF,35,91,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,90,84,93,0,43,40,93,8,8,100.0,39,36,92.3,12,8,66.7,13,13,100.0,65,63,96.9,5,5,100.0,37,35,94.6,48,44,91.7,3,0,0.0,3,3,100.0,2,2,100.0,1,1,100.0,1,1,4,1,0,0,0,1,0,0,0,2021.0,성남(H),3.0,,,정발x
2021,수원,2R,성남(H),4,박대원,DF,33,96,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,94,89,95,0,35,32,91,17,17,100.0,42,40,95.2,6,5,83.3,12,11,91.7,76,73,96.0,1,1,100.0,44,44,100.0,49,44,89.8,0,0,0.0,2,1,50.0,3,2,66.7,0,0,0.0,0,1,4,8,0,0,0,0,0,0,0,2021.0,성남(H),4.0,right,,정발x
